id,email,review,date
237,robert.jones@gmail.com,"Horrible service, staff rough around the edges and bad food. A group of four of us went there with very high expectations after reading yelp and left disappointed. It took an hour for us to be seated. Once we finally had a table and ordered, it took nearly an hour for us to be even served. I ordered 35$ lobster tail in wine sauce and it was dry and chewy. My vegetarian friend ordered veggie paella and what she received was literally a plate of rice with like 10 peas....and what really pissed us off is that the restaurants complimentary dish for the table was a plate of paella style rice...basically the same exact thing they charged her 20 bucks for. The service was just plain bad. The food was overpriced and lame.",2024-06-05 16:54:30
152,michael341@gmail.com,"So it seems as though that my original review was omitted from public view either by Yelp or AMI Diamond & Jewelry. So here I am today re-posting my review about my ruined proposal plan with a pathetic attempt to resolve the issue. Originally posted 482014 - ""I took my Fiance's ring here to get re-sized smaller since the ring I bought was a couple sizes too large. I dropped off the ring on a Thursday and was told that it would be done by Saturday. I was pleased to hear the great news at this point because of the perfect timing for the proposal (planned proposal for Sunday). Saturday came around and I still have yet to get a call. I decided to go to the store and check on the status in person. Conveniently they were closed all weekend due to all staff being sick... I understand that people get sick, but the entire staff And no courtesy call to let me know that the ring will not be done on time I had no choice but to continue with the proposal empty handed and explain the careless error of the jewelers. If that was not enough, I finally got in contact with someone on Monday and was told that they will have it ready for pick up by Tuesday that week. At this point, that was anything but acceptable. I demanded that they either complete the job and return my ring or return my ring immediately and I will go elsewhere for assistance. I was eventually told that the ring was complete, but at an off site location and they will personally go get the ring and have it ready that evening. Finally... progress!! Not exactly.... I am then contacted back and told that I will have to meet them after hours and it would be delivered to me. I think this will be an acceptable resolution to this nightmare and provide some kind of customer satisfaction. I wait at the agreed upon location (Starbucks) and no one shows up. I call the number to the store and am told that he forgot that we were meeting and asked if I can go to the store to get the ring. I am infuriated at this point. I finally headed to the store and retrieved my ring, completed and re-sized correctly. I would imagine that at some point I would get a break on the charge because of the headache to get a ring re-sized... Nope, I am charged full price and not even a simple apology was given. Glad to say that I will not be a repeat customer.""",2024-06-07 12:16:36
89,sarahjones@hotmail.com,"I went in there not once, but TWICE in the last three months, looking for help with my trip to Europe in October.  Both times they took my number, asked what I was looking for, and then said they would call me, that they were ""working on trips that were coming sooner.""  It's now July, I booked everything myself, they suck.",2024-06-08 10:12:56
242,emmamartinez@outlook.com,"The owner was absolutely rude. I came with 3 friends, he was acting as if we own him for coming there. Food was ok, not the best persian food i tried but not the worse. Too bad the owner does ruin his business with his attitude because i would of came back if it wasnt for horrible service i received. Too bad he lost 4 customers because none of us will support this business",2024-06-12 14:42:06
299,lisawilliams@gmail.com,I signed up with Yelp just to write this review. My wife and I moved to AZ recently and we were happy to find a place which sold Cuban and Puerto Rican food. All the dishes we ordered were disgusting!  The fried meat (carne frita) that she ate was dry and flavorless. The mofongo she had was unlike any other we have ever tried. She asked me to try and I just couldn't swallow it. We both love mofongo so that was very disappointing. It doesn't end there my dish was the Puerto Rican plate so I was excited and thought it would bring back some memories of my hometown but it only brought back nightmares. The rice with pigeon peas (arroz con gandules) had way too much tomato sauce... I can go on forever but would rather not. I will just jump to the desert. We thought maybe since the meal was so horrible maybe they could redeem themselves with an awesome flan. When we ordered the flan the waitress said they did not have the large portion but she  could give us the two smaller portions. We said OK but to our surprise the flan was so pale and the taste was so bland. I looked at it carefully and noticed that it had the recycling symbol on it. Who does that!!!  Come on really!  I'm done with this place. I would never eat at this restaurant even if they paid me. I would not recommend this restaurant to anyone unless I hated them.,2024-06-13 07:32:54
112,john129@hotmail.com,This is one of my favorite places in CU.  Their Naan is the best Naan of all Naans I've had - and I've had a lot of Naan.  Chicken Tikka and Lamb Curry are my favorites.  With a mango lassi expect to pay around 15 bucks after tax and tip.,2024-06-13 15:23:21
148,david30@hotmail.com,"We came in here because we were shopping nearby, and glad we did. The prices were reasonable, the service friendly, and the food really great. We both had the beef tikka kabob platter and it was amazing. Some of the best hummus too! Clean dining room and welcoming atmosphere. I would definitely come here again.",2024-06-16 03:39:33
31,michael.miller30@protonmail.com,This place is amazing.  If I had a chef for each day of the week it would be Mr. Hedary.  The service is always great and the place is easy to get in and out of.  I agree you should call first because as with most artists the hours of operations can change on a moments notice.,2024-06-17 07:06:05
192,michael341@gmail.com,"I love Home Fabrics! The staff has always been very helpful and cheerful whenever I have been there. They have GREAT prices on decorator fabric, trims, foam, etc. They offer free workshops on how to do drapes, etc. on Saturday mornings that I just found out about and I am very excited to go learn. They are strictly a home furnishings type of fabric store but probably should be your first stop if that's what you are looking for.",2024-06-17 15:58:20
209,john.davis@gmail.com,"So, I finally tried Bahama Breeze for the first time this past weekend  and it was ""Off da Hook""!!!My father kept telling me about this place when he's in town.  I came with my entire family (20+ members) while vacationing in Las Vegas.  They booked us a private room and the service was very helpful and friendly.We all ordered the Bahamian Seafood Chowder (recommended by my dad and now I recommend it to you), it's a Seafood Chowder wFried Shrimp on top.  We also tried the Coconut Shrimp, West Indies Beef Patties (curry empanada, Simmered Jerk Shrimp (soooo gooood!!!) with a warm roll and the West Indies Ribs (huge slab and the best I ever had!)",2024-06-21 13:55:12
4,olivia.davis24@yahoo.com,"The worst experience ever. I have never complained about my nails bc im pretty laid back but this was insane. The man that was doing my nails had an incredibly shaky hands, cut me more times than I can count, and have the nails literally one and a half times the size of my nail beds. I got pink and white and the white was not uniform among any of the nails and usually wasn't even uniform from one side of the nail to the other . . On 1 of my nails the white was 3 eights of an inch on 1 side and 1 eighth on the other. The equipment to scrub the nails was unsanitary and in a dirty cup. I have never had such a negative experience anywhere and I kept trying to explain what was wrong to the man and he just wouldn't listen. He did not smooth down any of the nails until the third time I complained about it. I spent $85 at the salon and have to go and get them redone by a different technician tomorrow because I don't even trust them to redo their mistakes",2024-06-21 14:18:01
70,olivia.jones@hotmail.com,Meticulously organized and a great selection. Definitely worth a stop.,2024-06-22 18:07:07
253,olivia.smith90@yahoo.com,"This place is a definite no-go.  The steak is just bad.  In a city of great steakhouses, there is no excuse for such rubbery, bland, cheap steak.  The rest of the food is similarly disappointing.  And it's so overpriced!  Save yourself and go elsewhere, please.",2024-06-22 21:22:21
45,lisa808@outlook.com,BBQ chicken. Best in Charlotte. Bring a bib---or turn your cape around.,2024-06-23 22:05:26
259,michaeldavis@outlook.com,"Closed. Out of business, at least when trying to check the place out on July 14, 2010.",2024-06-25 07:06:51
250,michaelbrown@protonmail.com,Hot Pastrami + cheese + tomatoes + onion + cole slaw + french fries on thick crusty bread = One TallBadAssGreasyMuthaFukinGood Sandwich... :D,2024-06-25 07:33:01
264,lisasmith@protonmail.com,"My dad and I decided to try Great Wall because he had heard many reviews about the place and everyone insisted that you had to come try the Dim Sum.  Since I was in town visiting, it gave us the perfect excuse to go.I'm happy to report that the experience was most excellent at Great Wall and that it lived up to the hype.  Upon getting there, we were given a number to wait as the restaurant was completely full, there were probably 150+ people there dining, however, we were seated within 15 minutes.  As soon as we  sat down, the carts started rolling by with various plates of items to try.The pancake, shu mai, shrimp, duck, and sliced beef inside a wrapper are highly recommended, all were excellent.  I did have a bit of trouble taking the shrimp out of the steam container because their rice wrappers were sticking a bit, but that does happen.I would advise that if you have an allergy to shrimp that you make sure to ask the server what is in some of the items because they do come with shrimp, including their egg rolls.  Since my dad has a shrimp allergy we did have to watch for that.  I did want to try their egg rolls but I would have been the only one eating them, and they were big enough to make a meal in itself.The sliced duck was one of the best I have had at a restaurant, well cooked with crispy tasty skin, and not too many bones to get in the way, and very reasonably priced at $6.25 for a plate.  Most other Dim Sum plates are $2.25 or $3.15 so you can end up eating a lot for a very reasonable price.If you love Dim Sum and are willing to wait a few minutes for a table, but you will get fast service afterward, this really is the place you want to go to.  There are still so many more dishes to try as well, but that will be for another trip.",2024-06-25 13:35:01
35,jdavis@yahoo.com,Had my son in classes here and they changed instructors with 0 notice i bought a bow from them that they recommended spent a few hundred bucks on it for my sons birthday they sold me a defective bow and when my son told me due to the fact that I know nothing about bows I tried to return it they won't help me out at all very bad company to work with the instructor is nice I must add,2024-06-26 07:31:20
79,lisawilliams@gmail.com,"Do NOT eat here!!!!! got empanadas and they were SPOILED, SLIMY, GROSS!!! I was so upset, drove back and got my refund!!!! I know they re-use left overs. I will never EVER go back!!! You've been WARNED!!!!",2024-06-26 13:24:40
247,davidmartinez@hotmail.com,"I do a lot of traveling for work and pleasure.  This hotel is the least customer service friendly place I have ever stayed in!  I will make sure that my company and friends find a better place to stay whenever visiting Vegas.  Please tell your employees they are not actually doing the guest any favors.  If guest stop coming here they (your employees) will be out of a job!  The front desk staff is especially horrible & that's your first experience!  Trust me it doesn't get any better.  There are other nicer, up to date inexpensive hotels to stay at in Vegas.  If you want a good experience DO NOT stay here!",2024-06-27 03:54:19
252,johndavis@protonmail.com,Beer lines take forever. Staff doesn't care either. Stay away on a Thursday or holiday!,2024-06-27 06:46:50
159,emma.garcia91@outlook.com,"We've been trying to use our Living Social deal to this place for a couple months now... we finally had the chance on Saturday night.  My take on Melting Pot has always been that the cheese and the dessert are awesome - but that I could pretty much do without the meat course in the middle.So we started with the spinach artichoke cheese fondue, which was really really good.  The wedge salad with bacon and peppercorn ranch, also good.  Then we got to the meat course.  Without turning this into a novel, we discovered that one of the shrimp that had been cooking in our broth fhad not been de-turded.  That's right, it had been cooking with the rest of our meat, in poo-broth.  So, there goes the appetite, and after bringing it up to the waiter - and his discussing it with the manager - they were ""gracious"" enough to take a $5 beer off our tab.I'm sorry, but serving poop to customers, should pretty much be a no-no.  Especially at those prices.  I kept thinking of the line from one of my favorite movies, The Jerk, ""You would think, at these prices, you could keep the POOP off the food!"".I digress... suffice it to say, we won't be going back to The Melting Pot.",2024-06-29 14:03:16
10,michael290@gmail.com,"Yelp Challenge! Started 8202011 (19 of 365).Yum!  My first time here today and I loved it!  1 star = for their easy to follow menu.  You have options, but easy ones.  Beef, Chicken, Lamb, or Veggie in a Kabob or Kubideh Kabob.  2 stars = the smell.  When you walk into the restaurant, you know your food is going to taste good because the awesome BBQ smell!3 stars = fresh persian bread.  Yum!  It comes w all the entrees and they give you a nice big portion to eat with your food.  I love bread!4 stars = for the fixings that come w your entree; lemon, roasted tomato (great addition to your meat), fresh onion - especially because I love onion, and rice.  Rice could be a little more tastier.  5 stars = for the meat!  As soon as I took a bite, I was in heaven; the meat is so flavorful and so tasteful!  I loved every bite of my Beef Kubideh Kabob.  Such a simple kabob, but tasted to so good!  It was even good with the green salsa they provide.  Their entree portions are perfect!  I was extremely pleased with this place and will definitely be back for lunch soon!  MIght even stop by to pick up some for din din tonight!",2024-06-30 12:26:45
123,lisa.williams@outlook.com,"Horrible!!! The servers don't have a clue. Sat there for 30 minutes and servers just walked by. Waived your hand, they nod and guess what still no one comes by. Unbelievable how this place functions.",2024-06-30 15:42:55
141,msmith@protonmail.com,"The food, atmosphere, and service are great. I love their house iced tea and their vegetarian messob platter has everything for  perfect meal. I like to go here for lunch specials or for a date (eating with your hands is romantic!).",2024-07-01 04:23:36
37,michael.martinez20@protonmail.com,"Ugh... I got a plate with seisage, tofu scramble, and sundried tomato toast. My whole plate was entirely dry, chewy, and unpalatable. I had high hopes for the tofu scramble, especially after seeing positive reviews about it. But honestly... It tasted like nothing. I thought it'd be moister with a creamy consistency that might come from silken tofu, but it was hard, dry, and chewy. Hubby got a country burrito that was much better in comparison to my plate... But that might have been due to the fact that his whole plate was doused in gravy. Anything will taste better drenched in gravy. We think the gravy tastes like the powdered packet kind where you just add water. On top of all this service wasn't the greatest. I had to fish around for my own ketchup and they didn't even bother to ask me what kind of toast (3 options on the menu)I wanted when I ordered the toast option for my meal. Then they didn't bother to ask hubby if he wanted anything to drink after he had picked one of the $12 entrees that come with coffee or juice. We had to tell someone else to get it for us. Also they don't really wash their cups. There are 2 sink basins at the front where they just dunk the cups in one soapy basin then dunk the cups in a second water basin and then stack them next to the sink. It made me not want to drink my water even though I was thirsty. Good idea, but poorly executed food. I've had good vegan and vegetarian food before that's consisted of a lot of fresh greens, avocados, and more. For a vegetarian place, there was nothing green on our plates. This experience sadly fell enormously short of our expectations... Could've eaten at kaya or meat and potatoes for the same price.",2024-07-02 00:25:20
177,olivia432@gmail.com,everything was great!,2024-07-03 01:39:35
50,sarah.martinez@gmail.com,"Absolutely unimpressed with my latest visit today. I made an over the phone order for some spring rolls, and I was told a five minute wait. I got there and the food was indeed ready, but when I went to the counter to pay, the 10 year old boy (I know this is a family owned establishment but come on..) charged me $10 and change for a menu item that is advertised at $6.99. I asked the boy if this was correct and he said yes. So I paid for my three dramatically overpriced spring rolls and left. Once I got in the car and looked at the order they were completely wrong... Expecting the spring rolls to be the traditional vietnamese spring rolls with shrimp and pork, they were some sort of dark meat, messily wrapped concoction that is nothing similar to what was expected or what they have served there in the past. Buyer beware..",2024-07-03 19:58:02
32,robert.johnson@outlook.com,"I took my friend there for Sunday brunch today, and it was one of the worst brunches I've ever had in Pittsburgh.  Very limited selection of foods and what was on the buffet was cold and unappetizing.  Very sad excuse for a buffet brunch.  The corn muffins were dry and crunchy.  The fresh fruit on the buffet consisted of sections of red grapefruit and oranges.  There were no fresh veggies, no multigrain anything, no pasta salads, nothing at all interesting or healthy.  And the decaf coffee was horrible -- burnt tasting.  The only redeeming things were the made-to-order omelet station and the alcoholic drink that was included in the $14.99 price.   I felt badly that this is where I celebrated my friend's birthday.",2024-07-04 05:58:52
298,michael341@gmail.com,"Great bagels, sandwiches, soup, and coffee!My favorites are the veg-out bagel sandwich, the bagel dog on onion, and their sour cream potato salad is so good too.If you like all beef hotdogs, you should try the bagel dog. They wrap bagel around the dog. When they heat it up, the juice soaks into that chewy bagel and it is heaven.  Mmm.",2024-07-06 00:44:13
127,emma.martinez@yahoo.com,"A great Pittsburgh Restaurant.  If you want to get a taste of some great local food here, this is one of those places. I would recommend that Fillet Mignon. I got a 16oz special cut medium rare.  One of the best Steak's I've had in a while. I've had the burgers here, and probably Pittsburgh's closest equivalent of RJ Grunts in terms of good burgers.",2024-07-08 17:49:38
56,michael870@gmail.com,"If you want to be wowed by musical talent and want to laugh all night, go to Sing Sing :) If you send a dollar up with a song request, they will play it. If they don't know it, they will ask for the person who put the request in so they can sing something else they like, or they will look up the lyrics and sing it!! They aim to please :) I have definitely been pleased :)",2024-07-10 11:57:59
92,msmith@protonmail.com,"Came back here for Eid with my family, and being such a normal customer I was expecting the food to be as stellar as usual. Unfortunately it wasn't that, at all. The kibbeh was cold inside(as if it was frozen then nuked in the microwave). The beef shawarma was burnt, the fatooush didnt have any salt in it. The chicken shawarma was stale, and the garlic dip had no hint of garlic in it. Truly depressing, and I looked like a fool talking so highly about this place. To let them serve us all of this ""food"" was unfortunate,  it makes lebanese cuisine look bad.",2024-07-12 00:09:27
163,james.williams@outlook.com,"I don't think this business wants business.  They close at 7 on a Friday night.  I met up with my party out front at 6:30 (still hot and light out in July) at this place based on the great Yelp reviews.  We walked in and the place is hideous inside you can look into the messy, cluttered kitchen, there are maybe 4 very crappy little (think Winchell's Donuts from the 1970's) tables in the whole place and they made no use of their patio.  The lobby and dining room are the same space.  So needless to say, not really the place you want to meet with friends.  Not even a place you CAN meet with friends, the tables are pretty much for 2 people and there are only 4 of them.  Anyway, being optimists and since we were already there we walked in around 6:45 the woman was rude to us for being there 15 minutes until close.  I guess she wanted to get out of there so we were told she was closing and we could get a to go order if we wanted to stand around and wait.  It wasn't like there was any seating.  I looked at the fat guy and another person sitting around in the messy kitchen and took the rudeness of their upset over how ""late"" we showed up as my cue that we were not really wanted there so we left and ended up at Westgate.  We tried to support downtown and felt bad that we were denied.  FRIDAY NIGHT!!  Any restaurant should at least stay open until 9 on Friday and Saturday or at very least seat until their posted 7 close time.  We should have just gone to Hause Murphy's.  They are open late and down there and have never let me down.",2024-07-12 00:52:30
186,michael634@hotmail.com,What a great find! The tapas are wonderful. The grilled calimari (takes 45 minutes) is so worth the wait. Order a bunch of other things and it will show up as the highlight of your meal. The quail is excellent and the chorizo was a treat. I wish we were here long enough to try more dishes. Service was excellent and very casually friendly. It was also the most affordable meal we have had in Montreal.,2024-07-12 03:29:06
131,ewilliams@gmail.com,"Captain's Log Stardate: Circa 2004 - 2006-ish... I lived about an hour and a half outside of the city. Coming here was usually pretty exciting. (Here as in the city, not Silky's.) I had a friend who lived here in the East End and on the street I reside on now. Several times we found ourselves at Silky's Pub. I love the corner building, the way it looks out onto Liberty Ave. It looks so welcoming. Especially in the summer. Outdoor seating, always pretty well packed with people.I'll come right out and say that the crowd that frequents Silky's isn't my usual crowd, but unlike some bars I'd never had an issue with someone wanting to start a fight with us because we look like a bunch of dirty malcontents. This place is just not our usual dive bar.Thursday night my boyfriend texted me that he was there with a mutual friend. Living less than a city block from there I headed over. I needed a beer and some hockeyworld series action to distract me after the Halloween parade. It was as busy as usual. A few seats remaining and I managed to snag one right at the bar, front and center.I hate to say this because I don't remember this happening years ago when I went there. I was not even acknowledged. I get flagging down a bartender in a crazy busy bar in the South Side on a Friday night. I don't like it but I get it. This was a moderately steady Thursday night. I wasn't standing behind the people's sitting at the bar. I was the person sitting at the bar. There were two male bartenders both bartenders asked the guy next to me multiple times if he wanted anything else to drink. By ""multiple times"" I mean 6 or 8 times. The person sitting directly beside me. They wouldn't look at me. I tried to make eye contact with either of them and it was as if I wasn't even there. Eventually the boyfriend's beer emptied as well. This is about 20 minutes after I arrived. I've had people walk in and stand behind us and the bar tender or waitress was on them immediately. After another 5 minutes of the boyfriend's beer being perched precariously on the edge of the bar and the bartenders standing there chatting he had to ask the bartender for a refill and if I could have a drink.The bartender looks up at him, grabs his pint glass angrily from the bar and says, ""Oh, you wanted another"" Really I was so angry at that point that it took everything I had not to ask the guy what his issue was.  I later saw him drop a pint glass and stumble into something so many he was drunk.The food that other people ordered smelled and looked great. Even the seafoody bits which I normally hate smelling. The tv's are plentiful and newer. I just don't know if I'll ever get to go back and try the food as I hate being slighted by a business owner and treated as if my business isn't appreciated.",2024-07-12 20:41:09
300,david418@outlook.com,Came with my BF we started with the crab artichoke dip. It was very greasy and had virtually no crab. The wedge salad was good and crisp. I had the hazelnut crusted chicken. This has to be one of the worst dishes I've ever had it was like pancake syrup over breaded chicken. To finish the meal we had the homemade chocolate chip cookies served with hot fudge. Well there was no hot fudge it was chocolate syrup the ice cream was so crystallized from melting and re-freezing all around disappointing.,2024-07-14 14:48:09
145,emily.rodriguez51@hotmail.com,"I tried this take out restaurant tonight based on the recommendation of a coworker. My boyfriend has been searching for quality Chinese food in the area. Chi Thai definitely delivers, serving up large portions of Chinese and Thai. We placed our order in the store and it was prepared in 10 minutes. Great location in Harris Teeter with friendly staff too!",2024-07-14 21:19:28
59,michaelrodriguez@protonmail.com,"Let me set up the scenario...leaving Friday, driving from San Diego and ""eloping"" to Vegas during the 4-day Presidents' Day weekend which is also Valentine's Day and Chinese New Year. Crazy busy and spontaneous so not a lot of planning going on for this wedding. BUT then I wanted a bouquet and a boutonniere...and it was THURSDAY!!! Called four other florists in the area and no one could help me out, until call 5 when Polly at Rose Shack Florist answered the phone and told me everything I wanted to hear. Yes, we can have a bouquet and boutonniere made for you by Saturday. Yes, we can deliver it to you at your hotel before 2pm. Yes, we have in-season, blooming irises for your special order bouquet and yes, we can also make the boutonniere with the irises. Patient, friendly, helpful...thank you for making this day a very special one for us. The bouquet and boutonniere are both beautiful, the price was reasonable, and everything was wicked fast. Thank you again!!",2024-07-15 12:40:40
165,olivia.davis24@yahoo.com,"The dirty rice and boudin at Baby Kay's are really quite wonderful - a local treasure in Phoenix. Baby Kay's and Papadeaux's take the prize for Cajun restaurants so far in Phoenix, with good food at reasonable prices. The lunch is a little pricier here - and so I recommend Baby Kay's for dinner because it's the same price. But hey if Greekfest across the street is full for lunch, pop over to Baby Kay's. The food is consisistently good - gumbo, jambalaya and oyster po-boy. Highly recommended.",2024-07-15 13:52:30
9,olivia.martinez@hotmail.com,"If I could give 0 starts I would. I am brazilian and I have very high standards when it comes to Churrascarias. But this one is a JOKE!!!!!!!!!I was very excited to find a Pampas in Vegas because Pampas is a franchise from Brazil. So i thought... Yay authentic brazilian bbq Hell yeah! I went with my bf at the time and I was very excited to take him there and show him what real brazilian bbq was all about. BIG MISTAKE!The service was HORRIBLE! The waiter didn't ask us what we wanted to drink at all. we sat there for about 45 mins before anyone even came to say hi. The green and red system obviously does not work there because we were starving and anxiously waiting for the waiters carrying juicy meet only to realize that they were serving EVERYONE around us but skipping us!  (YES THE GREEN SIDE WAS UP)They don't have a good variety, the meat was hard to swallow and it was nothing like the franchises in Brazil!To top it all off, I was dissappointed with the meal but i insisted on dessert because I really wanted my passionfruit mousse! ( I miss this a lot and eat lost of it when I go to Brazil)The mousse was so sour I could not eat it without making a face! Worst mousse ever!If you are ever in Vegas, MacDonald's is a better choice than this place!",2024-07-15 15:56:31
221,orodriguez@hotmail.com,"This place would be nice in theory except for 2 very important things.  1 there service is awful, 2 there prices are awful. There are several other places a cigar smoker can go with much better service and prices. Smoke cigar lounge in collier, the oyster house in pleasant hills, castle tavern in castle shannon, chippino in the strip,level 40 in robinson etc.",2024-07-16 10:45:36
71,lisasmith@protonmail.com,"I don't give out too many one-star reviews, but Mallorca earned this one.  I went with my family this past Saturday and we were treated to slightly rude, slighty indifferent service as well as tasteless food that did not match the description on the menu.  For example, the stuffed mushrooms contained shrimp and that was not clearly indicated on the menu.  Many people have shrimp allergies, so that is just plan unsafe.  Another example: my sister ordered what was described on the menu as grilled chicken with peanuts and raisins.  The dish came out covered in cheese.  Um, I thought the point of a menu was to describe the food that you can expect to eat.  Not so at Mallorca.  Also, my dish was entirely flavorless, and overpriced to boot.  I would NOT at all recommend eating here.",2024-07-16 17:55:56
294,egarcia@gmail.com,I came here on the Fourth of July after getting off of work. My friend and I stopped for one drink before the fireworks. Let's just say I will never return. I stood there for a good 15 minutes with maybe 5 people tops at the bar. The bartenders never once acknowledged me yet they did manage to make eye contact. They then all walked out from behind the bar and went outside. It took another ten minutes until finally the manager came over and served me. I am a bartender and I am appalled to see such people being employed at what seems like a decent place. I am a phenomenal tipper being that I am in the industry and sadly I didn't leave a single dollar. Hopefully they can learn from their mistakes instead of probably losing more potential customers.  What a shame.,2024-07-18 13:31:42
43,davidmartinez@hotmail.com,"I'm not exaggerating when I say that Fogo E Brasa was the worst dining experience of my life. They advertised crab legs, but only had imitation crab meat in some unskilled attempt at a salad. But the meat was the worst, I could find better roast beef for $3.99 at Frys. The lamb and ribs literally tasted rancid. This was the only time I have actually felt shafted after eating someplace. For a split second I considered walking out without paying because it was that bad. I would not recommend this place to my worst enemy.",2024-07-20 20:10:53
94,lisa.williams@outlook.com,"Awesome food! Love the home made lemonade!On long afternoons (or mornings) after golf my friends and I always debate on where we should grab a bite. Normally we choose a place on St-Laurent as it is pretty central from where we are coming from. Today we went to Omnivore, a place that my friends have been raving about for quite sometime...but clearly I've never been to. I really enjoyed the food, we had lemonade(home made of course) to start while we waiting for our food to be ready. I really like it, I think there was a little bit of rose water in it...but I am not to sure! We both ate the Omnivore plate with a beef kafta. It came with a salad, rice & beans, pita chips, baba ganoush, and hummus. The baba ganoush was delicious, you really tasted the roasted eggplant.This will be a plate I will have to try again.",2024-07-20 21:06:52
65,michael290@gmail.com,"I'm going to have to completely agree with Jessica M.'s review of Silky's.  It is the closest bar to my house so I check it out whenever I can.  It is as close as I can define a ""Sports Pub"", with the tvs showing sports, but with the British Pub decor, and not spilling over the brim with sports fans.  They have good solid pub food which is tasty and with big portions.  The food is always above par and I don't ever think I've had something I wouldn't order again.  I even got a grilled cheese and loved it!!  There is a bit of sticker shock, when you see a sandwich for around 8 bucks, but the sides and the taste make up the difference.  They have some good beers on tap, and you can spend a pretty penny, or you can get a pitcher of Yeungling pretty cheap and just  hang out and play shuffleboard if you like.  The atmosphere is good and friendly, and they have tables outside in the summer.  The jukebox does leave many songs to question, but overall it is a good mix.  There is only street parking, but you usually don't have to walk far.  I'm glad this is my neighborhood pub, and I'll be back, so glad it's gone smoke free!",2024-07-23 18:44:42
117,olivia432@gmail.com,"My husband and I got a hotel in old town Scottsdale and were really excited to explore our inner artist while sipping on our favorite wine. We could not have been happier with the whole experience. Our instructor did a phenomenal job guiding us through the process by providing clear direction while encouraging us to be creative. She kept the the mood light with her cute personality so everyone felt comfortable right away. The background music was perfect, not stuffy but not cheesy, not too loud and not too quiet. Since we brought our own food and wine it was one of the most affordable ways to have such a cool experience that we will always remember.",2024-07-24 02:48:37
205,lisa.williams@hotmail.com,"Not only is Reyna's market great, full of all kinds of dried peppers, cured meats, cheese etc... They have the most amazing taco cart out front. The line was crazy long but totally worth it.Next time I'm in town this is a must stop!",2024-07-24 19:50:31
121,daviddavis@hotmail.com,"It doesn't always have to be fancy schmancy to satisfy my hunger.  I much prefer Sweet Tomatoes to other salad bar joints because their ingredients are fast superior. They have several types of greens and the toppings can include fresh beets, butternut squash, garbanzo beans, and more! They always have multiple soups with at least one vegetarian option and different pastas, pizzas and muffins.  I also like their themes (strawberry, lemon, orange, etc.)...keeps things interesting. They have sodas, flavored teas, juices, milk and water and a soft serve machine with various toppings for dessert. Bring your student i.d. for a little discount, too!",2024-07-25 08:32:45
282,michael.martinez20@protonmail.com,"I stopped in here today and sampled the food and atmosphere. The owner (Tina, obviously) is one of the sweetest people I've ever met. The restaurant is small and cozy and eclectically decorated. The food - now, I've never really eaten Ethiopian food. Tina had to kind of give me a quick instruction on it. She put the plate down and my first instinct was to take a photo (and now I wish I had) - it was beautiful. She explained that she makes her own bread - it's a special sort of bread that's almost like a cross between pancake and a European fluffyspongy crumpet. Next to it is a smaller plate filled with sauce and meat and vegetables. It looked a little messy, so I looked around for silverware. Silver-where What No silverware I'm sure she had some, but she said I should eat with my fingers and told me how it works - using the bread to scoop up the meat and sauce. I had a bite of spicy chicken - OMG so good! Then I tried the ground beef - also OMG amazing!I took some home for my girlfriend who didn't even wait until I got inside the house - she met me in the garage and scarfed down a bunch of it. She also thought it was delicious. We're definitely going to have dinner here soon. I noticed a bunch of low reviews here and for the most part they are from people who didn't actually eat there or that bought an online coupon deal. I'm not going to bad mouth any daily deal site (sometimes they can help put a business on the map), but I can tell you that for a small business like this, it can be financially devastating doing a coupon or daily deal like this. Restaurant owners are asked to sell something for half price and then only get to keep half of that. It's safe to assume they lose money every time they do one. Also, they don't see any money from it for months. Also, the coupon customers often only show up someplace when there's a coupon involved. Restaurant owners aren't coached on how to get these customers to come back in to pay full price. And then to try to use an expired coupon and trash a tiny independent restaurant online when they won't accept it anymore - that's even more bad news for the restaurant owner. It just doesn't seem fair. I don't know. It seems like the opposite of supporting local to me. This restaurant is cute and charming and the owner is awesome. The food is incredible, and I'm a super picky eater who won't eat anything. I'm a fan of Ethiopian now. Can't wait to go back.",2024-07-27 01:54:04
158,michaelbrown@protonmail.com,"so good!I had the Cuban steak with onions, black beans and rice, it was perfect. I ordered a side of plantains that was enough for the whole table to share and they came with sour cream, my favorite. other people in my party ordered Mexican fare and truly enjoyed it. portions were large and reasonably priced.The salsa and tortilla cheaps were outstanding.Everyone agreed that this was quite possibly the best meal for the best price  in Vegas. Free parking across the street in the el cortez casino, no wait for a table, quick and delicious!",2024-07-27 14:00:46
11,jmiller@hotmail.com,"I cannot recommend this place enough!  Its small, family owned and has the attention to detail that cannot be possibly be matched by any chain!  The hookah lounge that is attached to the cafe is splendidly appointed, very comfortable, and serves up a great hookah.The Hummus & Pita by itself is enough to bring be back again.They also create their own flavored tobacco!  The variety is stunning, of great quality, and makes for a very enjoyable smoke.Try it,  you will NOT be disappointed!",2024-07-29 03:09:24
